image_id,image_path,editing_type_id,editing_prompt,ssim,lpips,clip_score,psnr,mse,dino_distance
000000000043,0_random_140/000000000043.jpg,0,a [small blue] cargo ship in the ocean at sunset,0.7082319259643555,0.22632600367069244,29.68105125427246,21.28221893310547,0.007443514186888933,0.021513978019356728
000000000044,0_random_140/000000000044.jpg,0,a cat sitting in the [rocks],0.42104244232177734,0.21863313019275665,28.862836837768555,18.143741607666016,0.015332954935729504,0.018181752413511276
000000000045,0_random_140/000000000045.jpg,0,the christmas illustration of a santa's [angry] face,0.7639710307121277,0.20950499176979065,31.66390609741211,22.317764282226562,0.005864398088306189,0.06545878946781158
000000000046,0_random_140/000000000046.jpg,0,[photo] of clouds in the sky,0.8300725221633911,0.23791714012622833,27.71514129638672,21.43304443359375,0.007189445197582245,0.044086288660764694
000000000047,0_random_140/000000000047.jpg,0,[shiny] car by jill kaufman,0.4403885304927826,0.19115233421325684,30.28843116760254,15.96121597290039,0.025344178080558777,0.009893658570945263
000000000048,0_random_140/000000000048.jpg,0,sunset over a field with clouds and a [dark] sky,0.741531252861023,0.18220482766628265,27.147594451904297,21.428199768066406,0.007197470869868994,0.03444376215338707
000000000049,0_random_140/000000000049.jpg,0,[blue] chair in a conference room,0.8118791580200195,0.13113808631896973,28.92347526550293,24.562973022460938,0.003497055731713772,0.026247192174196243
000000000050,0_random_140/000000000050.jpg,0,a bird standing on [eggs],0.6562157869338989,0.29181531071662903,30.271949768066406,19.594242095947266,0.010979325510561466,0.027705909684300423
000000000051,0_random_140/000000000051.jpg,0,a painting of a blue vase,0.5411878228187561,0.2538783550262451,33.20866775512695,19.57849884033203,0.011019195429980755,0.03480538725852966
000000000052,0_random_140/000000000052.jpg,0,a logo of [X] shpae in a black background,0.40710219740867615,0.06117938086390495,28.273242950439453,28.00283432006836,0.001583858858793974,0.009911978617310524
000000000053,0_random_140/000000000053.jpg,0,a fluffy dog with a blue leash sitting in the [ground],0.44948992133140564,0.25896403193473816,29.95220184326172,18.722637176513672,0.0134194977581501,0.016426412388682365
000000000054,0_random_140/000000000054.jpg,0,a camera and a notebook on a [table],0.6572126150131226,0.256377249956131,27.71970558166504,19.063508987426758,0.012406487949192524,0.01863417774438858
000000000055,0_random_140/000000000055.jpg,0,a black dog is looking at the camera in the [rain],0.6044583320617676,0.2473926842212677,32.15289306640625,21.156282424926758,0.007662520278245211,0.03418194502592087
000000000056,0_random_140/000000000056.jpg,0,a [lion] puppy wrapped in a blue towel,0.34463128447532654,0.12238607555627823,26.856088638305664,19.82726287841797,0.010405756533145905,0.008404727093875408
000000000057,0_random_140/000000000057.jpg,0,[a photo of] an owl sitting on a branch,0.7850031852722168,0.10815083980560303,28.455406188964844,19.166181564331055,0.01211662869900465,0.009531162679195404
000000000058,0_random_140/000000000058.jpg,0,[yellow] tulips in vase,0.4171465337276459,0.1790086328983307,28.543764114379883,20.069536209106445,0.009841159917414188,0.02103332430124283
000000000059,0_random_140/000000000059.jpg,0,a cartoon goat [face backward],0.8023267984390259,0.16314779222011566,30.67954444885254,20.92073631286621,0.008089585229754448,0.018004652112722397
000000000060,0_random_140/000000000060.jpg,0,a [red] apple sitting on top of a wooden table,0.7343871593475342,0.21989354491233826,29.9244441986084,20.777015686035156,0.008361774496734142,0.029207004234194756
000000000061,0_random_140/000000000061.jpg,0,a mid [spring] road lined with trees and leaves,0.32632339000701904,0.2675260305404663,27.898008346557617,17.84493637084961,0.016425030305981636,0.025733232498168945
000000000062,0_random_140/000000000062.jpg,0,a [cat] is sitting in a pile of colorful eggs,0.512829065322876,0.3413034677505493,33.4573860168457,17.0777645111084,0.01959853433072567,0.028121966868638992
000000000063,0_random_140/000000000063.jpg,0,a vase with some [wilted] flowers in it,0.7472953796386719,0.1428689956665039,28.048500061035156,20.010906219482422,0.009974914602935314,0.01706806756556034
000000000064,0_random_140/000000000064.jpg,0,a woman [riding a lion] in front of a glowing yellow light,0.4158887565135956,0.23122406005859375,26.118616104125977,18.767297744750977,0.01328220684081316,0.03058137558400631
000000000065,0_random_140/000000000065.jpg,0,a bird is sitting on a branch,0.731645941734314,0.172102153301239,28.01080322265625,19.89219093322754,0.010251344181597233,0.016028299927711487
000000000066,0_random_140/000000000066.jpg,0,[a digital art painting of] a dalmatian dog laying on the ground,0.7315079569816589,0.2490912675857544,33.57353973388672,19.87934684753418,0.01028171181678772,0.015654852613806725
000000000067,0_random_140/000000000067.jpg,0,a woman in a [blouse] standing in the rain,0.603806734085083,0.226639986038208,29.24751091003418,18.47439193725586,0.014208910055458546,0.023943934589624405
000000000068,0_random_140/000000000068.jpg,0,photo of [unicorns] running in the woods,0.7492611408233643,0.19675302505493164,30.10799789428711,21.963851928710938,0.006362307351082563,0.035971369594335556
000000000069,0_random_140/000000000069.jpg,0,[forest] and house,0.5537422895431519,0.26997384428977966,22.632286071777344,19.017974853515625,0.012537255883216858,0.042287759482860565
000000000070,0_random_140/000000000070.jpg,0,"[a sunny day of] the city of dresden, germany, europe",0.8391200304031372,0.10245950520038605,32.240684509277344,25.2691593170166,0.002972240326926112,0.020448140799999237
000000000071,0_random_140/000000000071.jpg,0,an apple with two [hands] on it in a white background,0.9729703664779663,0.043373674154281616,31.39452362060547,31.396240234375,0.0007250630878843367,0.01582895964384079
000000000072,0_random_140/000000000072.jpg,0,[wooden] colorful cups,0.7831805944442749,0.11357210576534271,30.270660400390625,21.551767349243164,0.006995571311563253,0.016815131530165672
000000000073,0_random_140/000000000073.jpg,0,a [autumn] field with trees and a blue sky,0.6800705194473267,0.1766730099916458,29.895132064819336,22.73431968688965,0.005328045692294836,0.019518723711371422
000000000074,0_random_140/000000000074.jpg,0,a mountain is covered in snow,0.6817972660064697,0.2455737590789795,27.556884765625,19.803407669067383,0.01046307384967804,0.038218267261981964
000000000075,0_random_140/000000000075.jpg,0,a woman with [monster] around her face,0.5779881477355957,0.22014547884464264,22.202730178833008,18.83306884765625,0.013082570396363735,0.027510449290275574
000000000076,0_random_140/000000000076.jpg,0,a painting of a cup with a [flower] coming out of it,0.687014102935791,0.22482424974441528,30.72425079345703,19.368480682373047,0.011565163731575012,0.02821337804198265
000000000077,0_random_140/000000000077.jpg,0,a painting of a [car] in the snow with mountains in the background,0.46663355827331543,0.25178977847099304,30.078147888183594,19.20545768737793,0.012007542885839939,0.02548924833536148
000000000078,0_random_140/000000000078.jpg,0,ocean with [stars] in the sky,0.5854209065437317,0.25040584802627563,28.04479217529297,21.19120979309082,0.007601145654916763,0.02404678612947464
000000000079,0_random_140/000000000079.jpg,0,a man walking in a [city] with mountains in the background,0.7082295417785645,0.2023930847644806,28.370851516723633,21.448078155517578,0.00716460170224309,0.03763826563954353
000000000080,0_random_140/000000000080.jpg,0,a [fox] is shown in a low polygonal style,0.759024977684021,0.14048410952091217,25.848970413208008,19.620901107788086,0.010912141762673855,0.02206464298069477
000000000081,0_random_140/000000000081.jpg,0,a branch in the forest,0.657444179058075,0.22618421912193298,27.7036075592041,20.03704071044922,0.009915071539580822,0.029487142339348793
000000000082,0_random_140/000000000082.jpg,0,a cute dog holding a [pink] heart,0.658647894859314,0.19211041927337646,33.630306243896484,19.847745895385742,0.010356794111430645,0.020801512524485588
000000000083,0_random_140/000000000083.jpg,0,a water droplet hangs from a string of [red] lights,0.9612153768539429,0.06085755676031113,32.25950622558594,28.327838897705078,0.0014696568250656128,0.012715852819383144
000000000084,0_random_140/000000000084.jpg,0,two [blue and green] toy gnomes are sitting on a snow covered surface,0.7388262152671814,0.2848866581916809,30.14584732055664,19.559001922607422,0.011068780906498432,0.04666070640087128
000000000085,0_random_140/000000000085.jpg,0,wolf howling at the moon with a outline of a [person],0.8278083801269531,0.07796726375818253,32.39113235473633,23.529518127441406,0.004436578135937452,0.008783113211393356
000000000086,0_random_140/000000000086.jpg,0,the [violet] tree is blooming in the spring,0.8233160972595215,0.16156500577926636,27.269088745117188,20.41317367553711,0.00909248273819685,0.027425047010183334
000000000087,0_random_140/000000000087.jpg,0,a jockey rides a [dragon] on a grassy field,0.7271208763122559,0.2551423907279968,26.092159271240234,20.287046432495117,0.009360418654978275,0.016860131174325943
000000000088,0_random_140/000000000088.jpg,0,"a plate with rice, [apple] slices and fish",0.3268358111381531,0.20772816240787506,31.695026397705078,17.570219039916992,0.017497584223747253,0.016256874427199364
000000000089,0_random_140/000000000089.jpg,0,two [purple] berries on a tree branch with a blue sky in the background,0.8195632696151733,0.18316641449928284,31.323867797851562,19.900114059448242,0.010232657194137573,0.016409654170274734
000000000090,0_random_140/000000000090.jpg,0,a drawing of a woman with a towel on her head [and a dress on her body],0.9732143878936768,0.05119497328996658,30.606115341186523,26.801477432250977,0.002088584704324603,0.004916138015687466
000000000091,0_random_140/000000000091.jpg,0,a girl sitting at a table with [noodles] and drinks,0.5374137163162231,0.21478304266929626,31.30849266052246,17.27377700805664,0.018733641132712364,0.02376009151339531
000000000092,0_random_140/000000000092.jpg,0,lilas and book on [glass] surface,0.5222446322441101,0.23049350082874298,27.790359497070312,18.1121826171875,0.015444775111973286,0.01729693077504635
000000000093,0_random_140/000000000093.jpg,0,a [garfield cat] is sitting on a sofa,0.6858892440795898,0.21776337921619415,16.117137908935547,20.744413375854492,0.008424781262874603,0.028886644169688225
000000000094,0_random_140/000000000094.jpg,0,a cat is sitting on a [blue] blanket,0.5696161985397339,0.17916449904441833,27.282062530517578,20.38778305053711,0.009145799092948437,0.016697362065315247
000000000095,0_random_140/000000000095.jpg,0,a painting of a fairy with green wings holding a [crystal ball],0.5658319592475891,0.2507859468460083,35.35302734375,20.18451690673828,0.00958403293043375,0.033438727259635925
000000000096,0_random_140/000000000096.jpg,0,a [colorful and beautiful] photo of bride and groom embrace in the woods,0.629030168056488,0.19756032526493073,25.74324607849121,18.803386688232422,0.013172287493944168,0.016349252313375473
000000000097,0_random_140/000000000097.jpg,0,a vase of colorful flowers on a [plastic] table,0.2480597198009491,0.2569752335548401,29.182538986206055,16.456239700317383,0.022613927721977234,0.01987074874341488
000000000098,0_random_140/000000000098.jpg,0,a light bulb hanging from a wire with [grass] in the background,0.7794488668441772,0.16118386387825012,27.757190704345703,19.7374324798584,0.010623227804899216,0.017938751727342606
000000000099,0_random_140/000000000099.jpg,0,a painting of a woman holding a [teddy bear],0.6085094213485718,0.3094683587551117,31.313396453857422,20.160552978515625,0.009637062437832355,0.0326390340924263
000000000100,0_random_140/000000000100.jpg,0,a woman in black holding an umbrella walks through a [forest],0.6678317785263062,0.15360185503959656,32.641395568847656,24.70311164855957,0.0033860141411423683,0.01480877585709095
000000000101,0_random_140/000000000101.jpg,0,tulip,0.679166316986084,0.18078657984733582,25.76801109313965,18.53790283203125,0.014002631418406963,0.025503329932689667
000000000102,0_random_140/000000000102.jpg,0,a rose on the [wood],0.7658494710922241,0.16509315371513367,31.73419761657715,22.688068389892578,0.005385091062635183,0.025792909786105156
000000000103,0_random_140/000000000103.jpg,0,an [digital painting] of waves and water,0.49332794547080994,0.22031165659427643,31.19232940673828,20.439655303955078,0.009037208743393421,0.034054554998874664
000000000104,0_random_140/000000000104.jpg,0,a woman with [snakes] in her hair,0.6563535928726196,0.27489590644836426,28.00716209411621,18.363203048706055,0.01457738596946001,0.03371548280119896
000000000105,0_random_140/000000000105.jpg,0,cat with [green] eyes,0.429943323135376,0.20994555950164795,30.780380249023438,16.308095932006836,0.023398635908961296,0.024146711453795433
000000000106,0_random_140/000000000106.jpg,0,a [blue] mushroom with white spots on it is sitting on the ground,0.6509476900100708,0.31089890003204346,30.88187599182129,19.306385040283203,0.011731711216270924,0.03160829842090607
000000000107,0_random_140/000000000107.jpg,0,a [wodden] bird on the branch,0.6151962280273438,0.20429228246212006,27.912912368774414,17.45471954345703,0.017969172447919846,0.03382799029350281
000000000108,0_random_140/000000000108.jpg,0,[a watercolor painting of] a woman sitting in a living room,0.6850873827934265,0.26034513115882874,32.01655578613281,20.13821029663086,0.009686770848929882,0.02808113396167755
000000000109,0_random_140/000000000109.jpg,0,a farm with a [tile] roof and trees in the background,0.3448548913002014,0.24285735189914703,28.811344146728516,16.90027618408203,0.020416073501110077,0.02633938379585743
000000000110,0_random_140/000000000110.jpg,0,a [old woman] is holding a dog,0.7216458320617676,0.16176384687423706,26.792490005493164,21.87835121154785,0.00648880610242486,0.019613979384303093
000000000111,0_random_140/000000000111.jpg,0,a [dog] with green eyes sitting on the ground,0.531888484954834,0.21154466271400452,22.019969940185547,17.807283401489258,0.016568057239055634,0.021275073289871216
000000000112,0_random_140/000000000112.jpg,0,a group of [plush ducks] are lined up in a canal,0.4073306918144226,0.28692686557769775,34.72029495239258,16.42794418334961,0.022761739790439606,0.02090316079556942
000000000113,0_random_140/000000000113.jpg,0,[rabbits] running in the grass,0.39723533391952515,0.29442480206489563,25.104305267333984,17.703548431396484,0.01696857251226902,0.03738931939005852
000000000114,0_random_140/000000000114.jpg,0,a [colorful] photo of a man and woman sitting on the ground,0.8262667059898376,0.09452968090772629,23.123685836791992,22.668254852294922,0.005409715697169304,0.015730738639831543
000000000115,0_random_140/000000000115.jpg,0,two [birds] standing next to each other,0.8101017475128174,0.19006578624248505,30.326885223388672,22.353971481323242,0.005815711338073015,0.023071318864822388
000000000116,0_random_140/000000000116.jpg,0,easter eggs in a [glass],0.6712867617607117,0.20260529220104218,29.109556198120117,19.056262969970703,0.012427207082509995,0.022175973281264305
000000000117,0_random_140/000000000117.jpg,0,a [blue] flower with [red] center in the middle,0.7248282432556152,0.24910563230514526,25.696109771728516,19.365324020385742,0.011573579162359238,0.03264212608337402
000000000118,0_random_140/000000000118.jpg,0,a small bird is sitting on a branch in a [forest],0.8721287250518799,0.17803017795085907,31.520587921142578,21.868579864501953,0.00650342321023345,0.05315636098384857
000000000119,0_random_140/000000000119.jpg,0,a woman in red sitting on a chair with [ghost] in the background,0.6759909391403198,0.21986663341522217,30.684932708740234,21.805965423583984,0.006597864907234907,0.029003307223320007
000000000120,0_random_140/000000000120.jpg,0,woman with [blue] hair,0.7323979139328003,0.12191013991832733,26.629138946533203,21.124372482299805,0.007719030603766441,0.011956837028265
000000000121,0_random_140/000000000121.jpg,0,[oilpainting] of leaves on a branch,0.5687786936759949,0.2977006435394287,29.38494110107422,19.294572830200195,0.011763662099838257,0.02456442266702652
000000000122,0_random_140/000000000122.jpg,0,a view of the mountains covered in [leaves],0.7044515013694763,0.181846022605896,25.505109786987305,19.692752838134766,0.010733085684478283,0.023360051214694977
000000000123,0_random_140/000000000123.jpg,0,[stone] buddha statue in the temple,0.7218178510665894,0.26340359449386597,29.181814193725586,18.499780654907227,0.014126084744930267,0.035551898181438446
000000000124,0_random_140/000000000124.jpg,0,the [sunset] over the durdle door,0.5581871867179871,0.22580097615718842,32.26397705078125,22.07482147216797,0.006201798561960459,0.025259336456656456
000000000125,0_random_140/000000000125.jpg,0,a close up of a [blue] flower on a black background,0.5886335372924805,0.15685121715068817,26.120441436767578,20.278194427490234,0.009379514493048191,0.022842181846499443
000000000126,0_random_140/000000000126.jpg,0,[an oil painting of] a kitchen,0.6305743455886841,0.1710977554321289,33.22225570678711,19.56814956665039,0.011045488528907299,0.015974145382642746
000000000127,0_random_140/000000000127.jpg,0,a boat is docked on a lake in the [sunny day],0.7244927287101746,0.16347426176071167,28.06937026977539,21.36927032470703,0.007295800372958183,0.017989756539463997
000000000128,0_random_140/000000000128.jpg,0,[watercolor] painting of a fox sleeping with flowers with a gray background,0.6608195304870605,0.171172633767128,37.354270935058594,23.241741180419922,0.0047405194491147995,0.018276825547218323
000000000129,0_random_140/000000000129.jpg,0,a woman with [blue] makeup,0.6684168577194214,0.2040770947933197,24.389421463012695,20.214946746826172,0.009517114609479904,0.019831229001283646
000000000130,0_random_140/000000000130.jpg,0,a toy figure of naruto standing on a [cloud],0.8586289286613464,0.11538708209991455,35.81970977783203,23.781278610229492,0.004186701495200396,0.018389025703072548
000000000131,0_random_140/000000000131.jpg,0,a swan swimming in a pond with its head [in] the water,0.603604257106781,0.17644864320755005,30.92414665222168,19.364381790161133,0.011576089076697826,0.012004375457763672
000000000132,0_random_140/000000000132.jpg,0,a little girl wearing sunglasses and a gray [dress] leaning against a wall,0.580790638923645,0.2675369679927826,32.88313674926758,20.33675765991211,0.00925388839095831,0.02532196417450905
000000000133,0_random_140/000000000133.jpg,0,a lion in the sky with a [red background],0.6458022594451904,0.21124446392059326,29.255794525146484,21.834686279296875,0.006554372608661652,0.02387288585305214
000000000134,0_random_140/000000000134.jpg,0,a [red and white] bird flying in the blue sky,0.9008429050445557,0.07075799256563187,34.22411346435547,23.907670974731445,0.004066613968461752,0.010606634430587292
000000000135,0_random_140/000000000135.jpg,0,the two people are standing on [boat] with a fish,0.737489640712738,0.23616260290145874,29.163902282714844,21.115461349487305,0.007734885439276695,0.02338137850165367
000000000136,0_random_140/000000000136.jpg,0,a [blue] bird sitting on a branch,0.8280393481254578,0.08647201210260391,25.387596130371094,21.36557960510254,0.007302001118659973,0.01973811164498329
000000000137,0_random_140/000000000137.jpg,0,a golden pagoda in the [rain],0.45682820677757263,0.23737019300460815,32.10428237915039,18.279218673706055,0.01486202608793974,0.021320892497897148
000000000138,0_random_140/000000000138.jpg,0,a cat [with a hat],0.6161898374557495,0.1837323158979416,26.735187530517578,19.724163055419922,0.010655738413333893,0.022236721590161324
000000000139,0_random_140/000000000139.jpg,0,a duck standing on a [shark] near water,0.5359940528869629,0.23824450373649597,29.700788497924805,16.178133010864258,0.024109410122036934,0.015498454682528973
111000000000,1_change_object_80/1_artificial/1_animal/111000000000.jpg,1,[sharks] in the ocean,0.5518295168876648,0.1362173706293106,20.612995147705078,18.043453216552734,0.01569114252924919,0.015559264458715916
111000000001,1_change_object_80/1_artificial/1_animal/111000000001.jpg,1,a [tiger] wearing a pink hat,0.6967544555664062,0.17968358099460602,30.801036834716797,19.711952209472656,0.010685739107429981,0.018430737778544426
111000000002,1_change_object_80/1_artificial/1_animal/111000000002.jpg,1,a cute little [marmot] with big eyes,0.8436257243156433,0.11866786330938339,23.07643699645996,22.9053897857666,0.005122251808643341,0.011503182351589203
111000000003,1_change_object_80/1_artificial/1_animal/111000000003.jpg,1,a cute little [pig] with big eyes,0.8012919425964355,0.12682893872261047,27.11359214782715,23.38987922668457,0.0045815445482730865,0.017370274290442467
111000000004,1_change_object_80/1_artificial/1_animal/111000000004.jpg,1,a cartoon painting of a cute owl with a [circle] on its body,0.8311271667480469,0.06805422157049179,31.919580459594727,21.99435043334961,0.006317786406725645,0.009694255888462067
111000000005,1_change_object_80/1_artificial/1_animal/111000000005.jpg,1,a girl and her [monkey] in a field,0.6985718011856079,0.2331232726573944,27.522945404052734,20.8707332611084,0.008183266036212444,0.024419156834483147
111000000006,1_change_object_80/1_artificial/1_animal/111000000006.jpg,1,[dog] on the roof at night,0.903876781463623,0.04492638632655144,25.334321975708008,29.19627571105957,0.0012032956583425403,0.025676384568214417
111000000007,1_change_object_80/1_artificial/1_animal/111000000007.jpg,1,an illustration of a [bear] sitting on top of a rock,0.7881097197532654,0.16323921084403992,21.79640769958496,20.838712692260742,0.008243822492659092,0.023518139496445656
111000000008,1_change_object_80/1_artificial/1_animal/111000000008.jpg,1,a [man] wearing colorful goggles and a colorful scarf,0.5829079151153564,0.15930306911468506,32.09315872192383,18.155582427978516,0.015291201882064342,0.013956530950963497
111000000009,1_change_object_80/1_artificial/1_animal/111000000009.jpg,1,a painting of a [pig] with red eyes,0.64466392993927,0.16717983782291412,24.90860366821289,19.897573471069336,0.010238646529614925,0.016805997118353844
112000000000,1_change_object_80/1_artificial/2_human/112000000000.jpg,1,a painting of a woman in green [shirts],0.5244076251983643,0.18701516091823578,31.471752166748047,20.636445999145508,0.008636847138404846,0.0146488593891263
112000000001,1_change_object_80/1_artificial/2_human/112000000001.jpg,1,a beautiful woman with [hat] on head,0.6540902256965637,0.18392106890678406,23.91911506652832,19.363243103027344,0.01157911866903305,0.019586246460676193
